createdat,createdby,modifiedat,modifiedby,cuentagastoadistribuir_id,factordistribucion_id,sociedadfi_codigo,plancuenta_codigo,centrocosto_codigo,centrologistico_codigo,tipodistribucion_codigo,indicadorcuenta,ejercicio,moneda_code,importep1,importep2,importep3,importep4,importep5,importep6,importep7,importep8,importep9,importep10,importep11,importep12,importetotal,empleado_codigo,bloqueouser,bloqueoadmin,escenario,gasto_id
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,8c67532d-b382-40dc-899a-9fd182f193aa,1000,6232535001,1123900001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,6.1200,0.0000,0.0000,0.0000,75.6560,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,e5ed1ff9-7723-4927-90a8-e764bc48267b
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,5ad5d3c3-9be7-439c-83d9-5fa1bb8aea95,1000,6232535001,1140000004,,SEI,SEGINDUST,2025,HNL,195.0240,242.8040,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,26.1360,0.0000,0.0000,,,f,f,1,065b2e28-205b-4c73-a696-67d6c122eae6
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,b3777040-1118-471e-84d2-680699fed7b5,1000,7113545001,1112310001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,217b7de7-2e59-4644-8140-9b61b6eed360
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,32c0f8da-6116-44a2-b9c1-433b9b595288,1000,7113545001,1112330001,,SEI,SEGINDUST,2025,HNL,195.0240,0.0000,6.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,d4966c88-5a0e-40ff-842f-38be90336859
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,86eb6cce-49d4-4e39-9fa5-8bec70b710a8,1000,7113545001,1112330002,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,6.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,0c8f10d6-24e8-495c-99f8-2156c83a3761
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,8aa5b8f7-ab3b-430d-8ec6-52b0b24f93eb,1000,7113545001,1112330003,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,6.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,ed055527-c0cb-4bf6-b75b-36f33af96ee7
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,3a8910af-bd27-4f5e-857b-7bd10a7827d6,1000,7113545001,1112340001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,6.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,449e742e-84e1-4806-8095-0069c24fcd14
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,8c9e4085-34a5-43c0-ae4b-713eb42404eb,1000,6232535001,1140000005,,SEI,SEGINDUST,2025,HNL,195.0240,242.8040,6.1200,0.0000,69.3000,50.5680,75.6560,150.0000,0.0000,26.1360,46.9200,0.0000,,,f,f,1,fe799acc-5cec-475a-bd13-272543c626e7
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,9b9e64a7-2eb8-435f-a91c-58d6ea3bcf31,1000,6232535001,1140000006,,SEI,SEGINDUST,2025,HNL,7.6480,1.2020,0.2400,0.0000,0.7000,0.3440,2.3160,0.0000,0.0000,0.2640,0.4600,0.0000,,,f,f,1,9f37d755-d1fc-4b4a-97f6-cf55a5cf26dd
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,a2f2782c-ceea-44ff-b257-8cd859f02aac,1000,7113545001,1111200002,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,e6468a23-eeb0-442b-9214-f26d7784e267
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,592a49de-50c8-498b-8cd0-9347422255e4,1000,7113545001,1111200003,,SEI,SEGINDUST,2025,HNL,195.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,7f7fac7f-d1d1-4811-8809-0f5b221ad094
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,6682807d-fe1d-4cc4-a503-3cfd8ef0d536,1000,6232535001,1123102001,,SEI,SEGINDUST,2025,HNL,0.0000,121.4020,30.6000,0.0000,69.3000,16.8560,151.3120,30.0000,0.0000,26.1360,46.9200,0.0000,,,f,f,1,83d6344a-ab0e-4eb2-9c26-ba65c29317df
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,29b251bb-6c5f-4956-b13d-86dcfceba174,1000,6232535001,1123103001,,SEI,SEGINDUST,2025,HNL,195.0240,121.4020,36.7200,0.0000,138.6000,16.8560,226.9680,30.0000,0.0000,26.1360,46.9200,0.0000,,,f,f,1,98cee814-b0f8-4ffe-b4d8-64540df14240
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,6a6e5151-f02d-4cf0-bf0b-2b6192b2a7cd,1000,6232535001,1123307001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,4f1c87b2-3d05-4573-8d55-8864ff06b366
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,8e94e01b-d665-4b9f-ae31-35f68402fa98,1000,6232535001,1123309001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,e4f8b222-34c0-4b96-8005-701f53d3bd82
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,e0f9bfd6-67f9-4357-976c-82de4b9979cd,1000,6232535001,1123310001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,1254e4f9-c4ff-4b9d-89a7-bd2d253a4ab2
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,d162c3f9-123b-4d75-91c3-cd7e49f438ed,1000,6232535001,1123311001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,13a44dd9-2d09-4c69-a020-dd6b1a001168
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,72d24cea-4c23-40c0-b037-2290e133bc19,1000,6232535001,1123900002,,SEI,SEGINDUST,2025,HNL,0.0000,242.8040,24.4800,0.0000,69.3000,0.0000,75.6560,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,14ff97da-6e3e-4cee-831a-8fd38ba37b32
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,2794c3af-d097-43a3-bd38-5558973874e0,1000,6232535001,1131100001,,SEI,SEGINDUST,2025,HNL,1560.1920,1456.8240,30.6000,0.0000,485.1000,117.9920,984.3000,360.0000,0.0000,209.0880,845.0200,0.0000,,,f,f,1,08e1203a-e98f-4439-a3a7-6683fcb04514
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,d2e6f386-878d-49ac-8855-a66f9148ea8e,1000,6232535001,1131100002,,SEI,SEGINDUST,2025,HNL,585.0720,364.2060,18.3600,0.0000,346.5000,33.7120,226.9680,30.0000,0.0000,130.6800,140.7600,0.0000,,,f,f,1,8b414821-99f9-4eca-a4e0-9acfb9aac0eb
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,ae46771b-a866-4b5a-b8c6-b232fb79ddc4,1000,6232535001,1131500001,,SEI,SEGINDUST,2025,HNL,195.0240,0.0000,0.0000,0.0000,69.3000,0.0000,151.3120,30.0000,0.0000,0.0000,46.9200,0.0000,,,f,f,1,441ac77d-191f-4097-b99b-d04cc2c03ac6
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,0430e7af-5ce5-48ec-9786-b929053f30e6,1000,6232535001,1131600001,,SEI,SEGINDUST,2025,HNL,2145.2640,971.2160,55.0800,0.0000,554.4000,337.2920,756.5600,270.0000,0.0000,235.2240,704.2600,0.0000,,,f,f,1,6c6dfc45-45e8-4be5-af71-1213d02bc550
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,a8352071-62e9-4f5f-9e1c-ebb80ef878e8,1000,6232535001,1131700001,,SEI,SEGINDUST,2025,HNL,1170.1440,364.2060,24.4800,0.0000,554.4000,50.5680,302.6240,30.0000,0.0000,26.1360,46.9200,0.0000,,,f,f,1,b24cc03c-b7c3-48fb-a77b-28201536eb6d
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,a69ad83e-8d17-4564-bdee-5c44cabb81d5,1000,6232535001,1131700002,,SEI,SEGINDUST,2025,HNL,1170.1440,364.2060,18.3600,0.0000,207.9000,168.5600,226.9680,30.0000,0.0000,26.1360,469.2000,0.0000,,,f,f,1,62fc07ea-8262-4dda-960f-d1093cb8e60d
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,28f194db-022d-44d6-bea6-f92603413e46,1000,6232535001,1131900001,,SEI,SEGINDUST,2025,HNL,1755.2160,364.2060,6.1200,0.0000,138.6000,117.9920,605.2480,120.0000,0.0000,52.2720,140.7600,0.0000,,,f,f,1,ff819614-f466-4faf-bc1c-b62af39f9ce2
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,6f3a5eb2-74d2-43b4-b8d7-0d1e19c3fa02,1000,7113545001,1112100001,,SEI,SEGINDUST,2025,HNL,0.0000,607.0100,24.4800,0.0000,900.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,1e7ec087-7eb8-4237-9adc-c4e64a8e798d
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,7fd3fa68-a91e-4fb2-a0de-cafab436e142,1000,6232535001,1121299001,,SEI,SEGINDUST,2025,HNL,390.0480,0.0000,12.2400,0.0000,0.0000,0.0000,226.9680,0.0000,0.0000,104.5440,0.0000,0.0000,,,f,f,1,112d4c52-a626-4846-a8fc-5e67b1e06ccc
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,3af68aec-cb58-45b0-bd83-9d98434e5de6,1000,6232535001,1122101001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,f62e6377-ea18-4ef2-b753-dbf8a9686edb
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,9559c482-bf73-4984-b94d-677782219a98,1000,6232535001,1131300001,,SEI,SEGINDUST,2025,HNL,390.0480,0.0000,0.0000,0.0000,69.3000,33.7120,75.6560,30.0000,0.0000,0.0000,140.7600,0.0000,,,f,f,1,f46b18fc-370c-4d6e-a403-5f6f2f25110d
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,8448a309-401f-4a85-80ad-e6fab76bb935,1000,6232535001,1131300002,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,47238b07-da50-4a51-a43d-67bd86e8f944
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,7ec7eb3c-343d-4379-b791-baac5e5b5276,1000,6232535001,1131400001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,8f5fc5b1-a87b-4c89-a390-424e9c355609
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,44d93e96-ae3d-49b4-95e6-5fa1587eb177,1000,6232535001,1131400003,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,b11a5f46-d758-43c5-8a79-af255af782eb
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,1c0d9d0e-d7d4-4bb3-9024-6bf6b1963d94,1000,7113545001,1111200006,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,0e330d07-f547-4e6c-92e4-4f9616047c82
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,8eb47f78-7711-478c-b092-839d8a022c87,1000,7113545001,1111300001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,5cf02b77-cb76-46f1-be53-5c0817802d61
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,e773a9d5-3681-439a-9813-099b64a019f5,1000,7113545001,1111300002,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,7343adf0-a161-46f5-8d6e-6bb956f9e32c
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,ae365f64-da51-4948-a7a9-dbdb26008b7d,1000,7113545001,1111300003,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,8be07bb2-8eaa-4e52-b202-806015977418
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,9c220455-0b33-4442-9c88-210ca900eb41,1000,7113545001,1111400001,,SEI,SEGINDUST,2025,HNL,195.0240,364.2060,6.1200,0.0000,69.3000,0.0000,151.3120,0.0000,0.0000,78.4080,0.0000,0.0000,,,f,f,1,6ef21f17-4c79-442e-8e62-215e2fc3b4a0
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,19def54b-73d0-4243-aedf-47aca7dfa2fc,1000,7113545001,1113000002,,SEI,SEGINDUST,2025,HNL,390.0480,0.0000,0.0000,0.0000,0.0000,16.8560,226.9680,0.0000,0.0000,104.5440,0.0000,0.0000,,,f,f,1,a5ae5882-12b8-40c0-aec3-a57048653f25
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,aa384859-daa4-4911-9e8f-987096c69a3b,1000,7113545001,1113000003,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,577cec01-5d6d-4c91-8b68-fe7310bc7540
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,fb274c02-a254-42c3-b131-f0db8d736859,1000,7113545001,1113000004,,SEI,SEGINDUST,2025,HNL,195.0240,242.8040,12.2400,0.0000,762.3000,33.7120,0.0000,0.0000,0.0000,365.9040,0.0000,0.0000,,,f,f,1,de45e0e1-bc0e-47fe-80f1-5747e58aba59
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,01a1c4f8-15aa-4a6e-ac32-0ad6ad82a6bb,1000,7113545001,1113000005,,SEI,SEGINDUST,2025,HNL,975.1200,242.8040,0.0000,0.0000,207.9000,16.8560,226.9680,30.0000,0.0000,26.1360,140.7600,0.0000,,,f,f,1,f2b7ade3-f20d-4d3c-94c3-2009e9bcdf8b
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,75895947-16cd-4c88-b1d4-e1fde52c7d3b,1000,7113545001,1113000006,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,ef9ce992-52fc-43a2-839a-e23c6fd4bfd6
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,04469abb-b799-4636-895b-8d536eb11095,1000,7113545001,1113000007,,SEI,SEGINDUST,2025,HNL,1170.1440,849.8140,18.3600,0.0000,485.1000,236.1560,75.6560,420.0000,0.0000,287.4960,46.9200,0.0000,,,f,f,1,bc876f11-14fb-42aa-b8a1-29e130c49711
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,2627cac4-f7b3-4c3e-8e75-14be8e0d81b0,1000,7113545001,1113000008,,SEI,SEGINDUST,2025,HNL,390.0480,242.8040,6.1200,0.0000,0.0000,16.8560,0.0000,210.0000,0.0000,0.0000,93.8400,0.0000,,,f,f,1,3dbbc8ca-5d67-475e-81e6-776f1ee5c772
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,cd3bf8ad-17b2-4d1f-8df8-535b4069abf8,1000,7113545001,1113000009,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,694a3be8-c0dd-49b8-99bc-a5c65e4fac7a
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,1eec6c3d-96dd-400f-82e1-37cb231f8a97,1000,6232535001,1121101001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,61089b87-8b78-4922-87a7-9d6fe50ed0d5
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,f9bc1366-f177-4d35-a71d-b9e28c30db18,1000,6232535001,1121101002,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,d6060c78-24ce-47df-84a4-5bdf200fdea7
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,d91bfb46-e76c-4847-be93-d1fe72cc299d,1000,6232535001,1121101003,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,1dc3b4a3-ad77-43df-bf26-5fdebe6720d0
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,9f752a71-616e-40ae-bd42-da74eb928b1d,1000,6232535001,1121201007,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,4e135da6-d92b-48c1-b999-a6ec304eb97e
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,1e49e4a5-dcf0-4032-a5dd-3211badb49be,1000,7113545001,1112350001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,2b5dc3c3-6a18-440a-b491-10dbccdd435e
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,37c7bca3-4757-47f6-bb7d-c53dc6b6e7cb,1000,7113545001,1112400001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,4f578e31-9818-4915-bf3b-08fa69809937
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,473bb466-1c76-43f6-9f5b-37bd84d805ff,1000,7113545001,1113000001,,SEI,SEGINDUST,2025,HNL,780.0960,121.4020,12.2400,0.0000,0.0000,50.5680,302.6240,90.0000,0.0000,104.5440,0.0000,0.0000,,,f,f,1,f88bcdf8-aef4-467d-8b08-0444dda19cb8
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,0bea4011-aace-4775-99ea-16f9eb658536,1000,6232535001,1123101001,,SEI,SEGINDUST,2025,HNL,195.0240,121.4020,24.4800,0.0000,69.3000,33.7120,75.6560,30.0000,0.0000,26.1360,46.9200,0.0000,,,f,f,1,46c7bc68-7573-496d-88f5-4f7ef0801d5d
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,1de92786-193b-4f6d-9e4e-530b6f5e6cbd,1000,6232535001,1123104001,,SEI,SEGINDUST,2025,HNL,585.0720,121.4020,30.6000,0.0000,69.3000,16.8560,151.3120,30.0000,0.0000,26.1360,46.9200,0.0000,,,f,f,1,0e3f72d5-9420-42fe-9772-ee415d8ed63f
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,04eda946-21f9-4fc5-851b-628425d847ee,1000,6232535001,1123202001,,SEI,SEGINDUST,2025,HNL,195.0240,121.4020,30.6000,0.0000,138.6000,16.8560,151.3120,30.0000,0.0000,26.1360,46.9200,0.0000,,,f,f,1,2aba454d-1c50-44af-a36c-69437d7c126f
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,6804935c-edf4-4a00-a8cd-9249e20492c0,1000,6232535001,1123205001,,SEI,SEGINDUST,2025,HNL,195.0240,121.4020,30.6000,0.0000,138.6000,16.8560,151.3120,30.0000,0.0000,78.4080,46.9200,0.0000,,,f,f,1,2b54bb31-972f-4bae-851f-ee52d6df0bf4
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,ba9b0084-d8b9-4e1b-bd4a-25e11ef7c1c9,1000,6232535001,1123301001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,75057bba-a3cc-4dec-956f-96c96dc49c08
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,6a69fb9f-ea79-445b-9f63-f096631038f9,1000,6232535001,1123305001,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,1744f345-9074-4213-900c-4038ac4b96f8
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,efd7b55b-5710-4e5e-a3bd-e948c9192950,1000,7113545001,1111100001,,SEI,SEGINDUST,2025,HNL,0.0000,607.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.9200,0.0000,,,f,f,1,31283786-e950-4c7a-8772-f3f157b32dd8
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,c8289074-68d8-41b4-a19c-9e56469568f1,1000,7113545001,1111100002,,SEI,SEGINDUST,2025,HNL,0.0000,121.4020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,cbd7dfe4-2d81-49f3-ab8e-b1f0a40f99b4
2025-09-17 22:08:44.746,DBULNES,2025-09-17 22:08:44.746,DBULNES,af4a4b28-5355-4353-a9f4-c37c27a95fae,f32c68ba-5092-42a8-8562-cb0467f12629,1000,7113545001,1111100003,,SEI,SEGINDUST,2025,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,f,f,1,007ecff6-4c0f-4335-978c-266bd6ed0209
